"name","Type","Color","manacost","maybeboard","tags"
"Sorin, Imperious Bloodlord","Legendary Planeswalker - Sorin","B","{2}{B}","false","B - Vampires 3"
"Liliana of the Dark Realms","Legendary Planeswalker - Liliana","B","{2}{B}{B}","false","B - Swamps"
"Liliana, Untouched by Death","Legendary Planeswalker - Liliana","B","{2}{B}{B}","false","B - Zombies 1"
"Lolth, Spider Queen","Legendary Planeswalker - Lolth","B","{3}{B}{B}","false","B - Sacrifice 2"
"Ob Nixilis of the Black Oath","Legendary Planeswalker - Nixilis","B","{3}{B}{B}","false","B - Demonic 1"
"Vraska, Betrayal's Sting","Legendary Planeswalker - Vraska","B","{4}{B}{B/P}","false","B - Phyrexian 4"
"Defile","Instant","B","{B}","false","B - Swamps"
"Killing Glare","Instant","B","{X}{B}","false","B - Deathtouch"
"Malakir Rebirth","Instant","B","{B}","false","B - Deathtouch"
"Malakir Rebirth","Instant","B","{B}","false","B - Sacrifice 1"
"Malakir Rebirth","Instant","B","{B}","false","B - Sacrifice 2"
"Malakir Rebirth","Instant","B","{B}","false","B - Spirits"
"Malakir Rebirth","Instant","B","{B}","false","B - Zombies 3"
"Malakir Rebirth","Instant","B","{B}","false","B - Sacrifice 3"
"Tainted Strike","Instant","B","{B}","false","B - Infect"
"Tragic Slip","Instant","B","{B}","false","B - Murder Death Kill"
"Tragic Slip","Instant","B","{B}","false","B - Sacrifice 2"
"Tragic Slip","Instant","B","{B}","false","B - Sacrifice 3"
"Vendetta","Instant","B","{B}","false","B - Murder Death Kill"
"Village Rites","Instant","B","{B}","false","B - Nightmares"
"Village Rites","Instant","B","{B}","false","UB - Steal & Sacrifice"
"Virulent Wound","Instant","B","{B}","false","B - Phyrexian 4"
"Cast Down","Instant","B","{1}{B}","false","B - Murder Death Kill"
"Cast Down","Instant","B","{1}{B}","false","B - Legendary"
"Diabolic Edict","Instant","B","{1}{B}","false","B - Demonic 2"
"Doom Blade","Instant","B","{1}{B}","false","B - Murder Death Kill"
"Easy Prey","Instant","B","{1}{B}","false","B - Cycling"
"Eliminate","Instant","B","{1}{B}","false","B - Reanimate"
"Eliminate","Instant","B","{1}{B}","false","B - Rogues"
"Flunk","Instant","B","{1}{B}","false","B - Discard 1"
"Flunk","Instant","B","{1}{B}","false","B - Discard 2"
"Heartless Act","Instant","B","{1}{B}","false","B - +1 Counters"
"Infernal Grasp","Instant","B","{1}{B}","false","B - Demonic 1"
"Nameless Inversion","Tribal Instant - Shapeshifter","B","{1}{B}","false","B - Slivers"
"Nasty End","Instant","B","{1}{B}","false","B - Murder Death Kill"
"Outrageous Robbery","Instant","B","{X}{B}{B}","false","B - Crime"
"Urge to Feed","Instant","B","{B}{B}","false","B - Vampires 2"
"Victim of Night","Instant","B","{B}{B}","false","B - Vampires 1"
"Bloodline Culling","Instant","B","{1}{B}{B}","false","B - Vampires 1"
"Crypt Incursion","Instant","B","{2}{B}","false","B - Murder Death Kill"
"Dismember","Instant","B","{1}{B/P}{B/P}","false","5C - Phyrexian"
"Dismember","Instant","B","{1}{B/P}{B/P}","false","B - Hatred"
"Expunge","Instant","B","{2}{B}","false","B - Cycling"
"Grim Affliction","Instant","B","{2}{B}","false","BG - -1 Counters"
"Murder","Instant","B","{1}{B}{B}","false","B - Murder Death Kill"
"Poison the Cup","Instant","B","{1}{B}{B}","false","B - Crime"
"Reckless Spite","Instant","B","{1}{B}{B}","false","B - Hatred"
"Vona's Hunger","Instant","B","{2}{B}","false","B - Murder Death Kill"
"Vraska's Fall","Instant","B","{2}{B}","false","B - Phyrexian 4"
"Bake into a Pie","Instant","B","{2}{B}{B}","false","B - Witchcraft"
"Baleful Mastery","Instant","B","{3}{B}","false","UB - Exile"
"Chill to the Bone","Instant","B","{3}{B}","false","B - Snow"
"Drag to the Underworld","Instant","B","{2}{B}{B}","false","B - Devotion"
"Hagra Mauling","Instant","B","{2}{B}{B}","false","B - Demonic 2"
"Hagra Mauling","Instant","B","{2}{B}{B}","false","B - Murder Death Kill"
"Hagra Mauling","Instant","B","{2}{B}{B}","false","B - Revenge!"
"Hagra Mauling","Instant","B","{2}{B}{B}","false","B - Vampires 1"
"Hagra Mauling","Instant","B","{2}{B}{B}","false","B - Vampires 3"
"Lethal Scheme","Instant","B","{2}{B}{B}","false","B - Crime"
"Makeshift Mannequin","Instant","B","{3}{B}","false","B - Reanimate"
"Slaughter","Instant","B","{2}{B}{B}","false","B - Recursion"
"Hatred","Instant","B","{3}{B}{B}","false","B - Hatred"
"Battle at the Bridge","Sorcery","B","{X}{B}","false","UB - Artifacts"
"Bloodchief's Thirst","Sorcery","B","{B}","false","B - Vampires 2"
"Bloodchief's Thirst","Sorcery","B","{B}","false","B - Vampires 3"
"Bone Shards","Sorcery","B","{B}","false","B - Sacrifice 1"
"Bone Shards","Sorcery","B","{B}","false","B - Zombies 3"
"Bone Shards","Sorcery","B","{B}","false","BR - Vampires"
"Bone Shards","Sorcery","B","{B}","false","WB - Clerics"
"Bone Shards","Sorcery","B","{B}","false","BG - Skeletons"
"Bone Shards","Sorcery","B","{B}","false","B - Recursion"
"Crawl from the Cellar","Sorcery","B","{B}","false","B - Zombies 2"
"Dark Salvation","Sorcery","B","{X}{X}{B}","false","B - Zombies 2"
"Dreams of Steel and Oil","Sorcery","B","{B}","false","B - Phyrexian 3"
"Dreams of Steel and Oil","Sorcery","B","{B}","false","UB - Exile"
"Inquisition of Kozilek","Sorcery","B","{B}","false","B - Discard 1"
"Raven's Crime","Sorcery","B","{B}","false","B - Discard 2"
"Cemetery Recruitment","Sorcery","B","{1}{B}","false","B - Zombies 3"
"Chainer's Edict","Sorcery","B","{1}{B}","false","B - Nightmares"
"Check for Traps","Sorcery","B","{1}{B}","false","B - Rogues"
"Collective Brutality","Sorcery","B","{1}{B}","false","B - Discard 1"
"Collective Brutality","Sorcery","B","{1}{B}","false","B - Keywords"
"Die Young","Sorcery","B","{1}{B}","false","BG - Energy"
"Drown in Ichor","Sorcery","B","{1}{B}","false","B - Infect"
"Drown in Ichor","Sorcery","B","{1}{B}","false","B - Phyrexian 4"
"Feed the Swarm","Sorcery","B","{1}{B}","false","WB - Demonic Pact"
"Feed the Swarm","Sorcery","B","{1}{B}","false","B - Hatred"
"Profane Command","Sorcery","B","{X}{B}{B}","false","B - Swamps"
"Ransack the Lab","Sorcery","B","{1}{B}","false","B - Revenge!"
"Sign in Blood","Sorcery","B","{B}{B}","false","B - Demonic 1"
"Sign in Blood","Sorcery","B","{B}{B}","false","B - Demonic 2"
"Vicious Hunger","Sorcery","B","{B}{B}","false","B - Phyrexian 1"
"Vicious Hunger","Sorcery","B","{B}{B}","false","B - Phyrexian 2"
"Vicious Hunger","Sorcery","B","{B}{B}","false","B - Phyrexian 3"
"Walk the Plank","Sorcery","B","{B}{B}","false","B - Pirates"
"Agadeem's Awakening","Sorcery","B","{X}{B}{B}{B}","false","B - Infect"
"Agadeem's Awakening","Sorcery","B","{X}{B}{B}{B}","false","B - Recursion"
"Agadeem's Awakening","Sorcery","B","{X}{B}{B}{B}","false","B - Hatred"
"Claim the Precious","Sorcery","B","{1}{B}{B}","false","B - Nazgul"
"Dead of Winter","Sorcery","B","{2}{B}","false","B - Snow"
"Inscription of Ruin","Sorcery","B","{2}{B}","false","B - Discard 2"
"Memory Leak","Sorcery","B","{2}{B}","false","B - Cycling"
"Necrotic Fumes","Sorcery - Lesson","B","{1}{B}{B}","false","GW - Learn"
"Pelakka Predation","Sorcery","B","{2}{B}","false","B - Discard 2"
"Phyresis Outbreak","Sorcery","B","{2}{B}","false","B - Infect"
"Read the Bones","Sorcery","B","{2}{B}","false","BG - Skeletons"
"Victimize","Sorcery","B","{2}{B}","false","UB - Steal & Sacrifice"
"Wander in Death","Sorcery","B","{2}{B}","false","B - Cycling"
"Witch's Vengeance","Sorcery","B","{1}{B}{B}","false","B - Witchcraft"
"Barter in Blood","Sorcery","B","{2}{B}{B}","false","B - Demonic 1"
"Mutilate","Sorcery","B","{2}{B}{B}","false","B - Swamps"
"Settle the Score","Sorcery","B","{2}{B}{B}","false","B - Revenge!"
"Contract Killing","Sorcery","B","{3}{B}{B}","false","B - Pirates"
"Incremental Blight","Sorcery","B","{3}{B}{B}","false","B - -1 Counters"
"Yawgmoth's Vile Offering","Legendary Sorcery","B","{4}{B}","false","B - Legendary"
"Blood on the Snow","Snow Sorcery","B","{4}{B}{B}","false","B - Snow"
"Corrupt","Sorcery","B","{5}{B}","false","B - Phyrexian 3"
"Corrupt","Sorcery","B","{5}{B}","false","B - Swamps"
"Ever After","Sorcery","B","{4}{B}{B}","false","B - Reanimate"
"Feast of Succession","Sorcery","B","{4}{B}{B}","false","WB - Monarch"
"Life's Finale","Sorcery","B","{4}{B}{B}","false","B - Phyrexian 1"
"Zof Consumption","Sorcery","B","{4}{B}{B}","false","B - Crime"
"Zof Consumption","Sorcery","B","{4}{B}{B}","false","B - -1 Counters"
"Zof Consumption","Sorcery","B","{4}{B}{B}","false","B - Vampires 1"
"Zof Consumption","Sorcery","B","{4}{B}{B}","false","B - Vampires 2"
"Executioner's Capsule","Artifact","B","{B}","false","B - Artifacts"
"Executioner's Capsule","Artifact","B","{B}","false","UB - Artifacts"
"Reaper's Talisman","Artifact - Equipment","B","{B}","false","B - Deathtouch"
"Vorpal Sword","Artifact - Equipment","B","{B}","false","B - Recursion"
"Malefic Scythe","Artifact - Equipment","B","{1}{B}","false","B - Sacrifice 1"
"Malefic Scythe","Artifact - Equipment","B","{1}{B}","false","B - Sacrifice 2"
"Malefic Scythe","Artifact - Equipment","B","{1}{B}","false","B - Sacrifice 3"
"Wishclaw Talisman","Artifact","B","{1}{B}","false","BR - Gift Exchange"
"Infernal Idol","Artifact","","{3}","false","B - Revenge!"
"Phyrexian Totem","Artifact","B","{3}","false","B - Phyrexian 1"
"Whip of Erebos","Legendary Enchantment Artifact","B","{2}{B}{B}","false","B - Reanimate"
"Bloodsoaked Altar","Artifact","B","{4}{B}{B}","false","B - Demonic 2"
"Dead Weight","Enchantment - Aura","B","{B}","false","B - Devotion"
"Mogis's Favor","Enchantment - Aura","B","{B}","false","B - Constellation"
"Phyrexian Reclamation","Enchantment","B","{B}","false","B - Phyrexian 2"
"Retribution of the Ancients","Enchantment","B","{B}","false","B - +1 Counters"
"Arguel's Blood Fast","Legendary Enchantment","B","{1}{B}","false","B - Legendary"
"Call of the Ring","Enchantment","B","{1}{B}","false","B - Nazgul"
"Crumbling Ashes","Enchantment","B","{1}{B}","false","B - -1 Counters"
"Dead Man's Chest","Enchantment - Aura","B","{1}{B}","false","B - Pirates"
"Liliana's Caress","Enchantment","B","{1}{B}","false","B - Discard 2"
"Mire's Grasp","Enchantment - Aura","B","{1}{B}","false","B - Constellation"
"Necrogen Communion","Enchantment - Aura","B","{1}{B}","false","B - Infect"
"Sanctum of Stone Fangs","Legendary Enchantment - Shrine","B","{1}{B}","false","5C - Shrines"
"The Witch's Vanity","Enchantment - Saga","B","{1}{B}","false","B - Witchcraft"
"Trial of Ambition","Enchantment","B","{1}{B}","false","WB - Demonic Pact"
"Waste Not","Enchantment","B","{1}{B}","false","B - Discard 1"
"Attrition","Enchantment","B","{1}{B}{B}","false","B - Sacrifice 1"
"Bastion of Remembrance","Enchantment","B","{2}{B}","false","B - Sacrifice 2"
"Black Market Connections","Enchantment","B","{2}{B}","false","B - Crime"
"Blight Mound","Enchantment","B","{2}{B}","false","B - Sacrifice 1"
"Cunning Rhetoric","Enchantment","B","{2}{B}","false","UB - Steal & Sacrifice"
"Curse of Shallow Graves","Enchantment - Aura Curse","B","{2}{B}","false","B - Zombies 2"
"Demonic Embrace","Enchantment - Aura","B","{1}{B}{B}","false","B - Demonic 2"
"Dying to Serve","Enchantment","B","{2}{B}","false","B - Cycling"
"Elspeth's Nightmare","Enchantment - Saga","B","{2}{B}","false","B - Constellation"
"Elspeth's Nightmare","Enchantment - Saga","B","{2}{B}","false","B - Nightmares"
"Nest of Scarabs","Enchantment","B","{2}{B}","false","B - -1 Counters"
"Phyrexian Arena","Enchantment","B","{1}{B}{B}","false","B - Phyrexian 1"
"Quag Sickness","Enchantment - Aura","B","{2}{B}","false","B - Swamps"
"Recurring Nightmare","Enchantment","B","{2}{B}","false","B - Nightmares"
"Recurring Nightmare","Enchantment","B","{2}{B}","false","B - Spirits"
"Stab Wound","Enchantment - Aura","B","{2}{B}","false","B - Rogues"
"Underworld Connections","Enchantment - Aura","B","{1}{B}{B}","false","B - Devotion"
"Withering Wisps","Enchantment","B","{1}{B}{B}","false","B - Snow"
"Breeding Pit","Enchantment","B","{3}{B}","false","B - Phyrexian 2"
"Daxos's Torment","Enchantment","B","{3}{B}","false","B - Constellation"
"Demonic Pact","Enchantment","B","{2}{B}{B}","false","WB - Demonic Pact"
"Demonic Pact","Enchantment","B","{2}{B}{B}","false","BR - Gift Exchange"
"Endless Ranks of the Dead","Enchantment","B","{2}{B}{B}","false","B - Zombies 2"
"No Mercy","Enchantment","B","{2}{B}{B}","false","B - Phyrexian 3"
"Phyrexian Scriptures","Enchantment - Saga","B","{2}{B}{B}","false","B - Phyrexian 2"
"Revenge of Ravens","Enchantment","B","{3}{B}","false","B - Revenge!"
"Rite of Belzenlok","Enchantment - Saga","B","{2}{B}{B}","false","WB - Clerics"
"Demonic Rising","Enchantment","B","{3}{B}{B}","false","B - Demonic 1"
"Revel in Riches","Enchantment","B","{4}{B}","false","B - Murder Death Kill"
"Revel in Riches","Enchantment","B","{4}{B}","false","B - Pirates"
"The Eldest Reborn","Enchantment - Saga","B","{4}{B}","false","B - Constellation"
"World-Weary","Enchantment - Aura","B","{3}{B}{B}","false","B - Cycling"
"World-Weary","Enchantment - Aura","B","{3}{B}{B}","false","B - Constellation"
"World-Weary","Enchantment - Aura","B","{3}{B}{B}","false","B - Swamps"
"Rograkh, Son of Rohgahh","Legendary Creature - Kobold Warrior","R","{0}","false","R - Equipment"
"Akoum Hellhound","Creature - Elemental Dog","R","{R}","false","R - Landfall"
"Blazing Rootwalla","Creature - Lizard","R","{R}","false","R - Hellbent"
"Bloodlust Inciter","Creature - Human Warrior","R","{R}","false","R - Too Fast 3"
"Cacophony Scamp","Creature - Phyrexian Goblin Warrior","R","{R}","false","R - Planeswalkers"
"Falkenrath Gorger","Creature - Vampire Berserker","R","{R}","false","BR - Vampires"
"Fanatical Firebrand","Creature - Goblin Pirate","R","{R}","false","R - Too Fast 1"
"Fanatical Firebrand","Creature - Goblin Pirate","R","{R}","false","R - Too Fast 2"
"Fanatical Firebrand","Creature - Goblin Pirate","R","{R}","false","R - Too Fast 3"
"Fireblade Charger","Creature - Goblin Warrior","R","{R}","false","R - Equipment"
"Goblin Bookie","Creature - Goblin","R","{R}","false","R - Coinflips"
"Goblin Welder","Creature - Goblin Artificer","R","{R}","false","R - Welders"
"Grim Lavamancer","Creature - Human Wizard","R","{R}","false","R - Eruption"
"Grim Lavamancer","Creature - Human Wizard","R","{R}","false","R - Exile"
"Lightning Berserker","Creature - Human Berserker","R","{R}","false","R - Lightning"
"Rabbit Battery","Artifact Creature - Equipment Rabbit","R","{R}","false","R - Equipment"
"Rigging Runner","Creature - Goblin Pirate","R","{R}","false","R - Goblins 1"
"Rigging Runner","Creature - Goblin Pirate","R","{R}","false","R - Goblins 2"
"Scorch Spitter","Creature - Elemental Lizard","R","{R}","false","R - Cavalcade"
"Skirk Prospector","Creature - Goblin","R","{R}","false","R - Goblins 2"
"Slumbering Dragon","Creature - Dragon","R","{R}","false","R - Forced Attack"
"Striking Sliver","Creature - Sliver","R","{R}","false","R - Slivers"
"Stromkirk Noble","Creature - Vampire Noble","R","{R}","false","R - Vampires"
"Wrench-Rigger","Creature - Goblin Rigger","R","{R}","false","R - Contraptions"
"Wrench-Rigger","Creature - Goblin Rigger","R","{R}","false","R - Contraptions"
"Zurgo Bellstriker","Legendary Creature - Orc Warrior","R","{R}","false","R - Legendary"
"Zurgo Bellstriker","Legendary Creature - Orc Warrior","R","{R}","false","R - Warriors"
"Abbot of Keral Keep","Creature - Human Monk","R","{1}{R}","false","R - Exile"
"Ashling the Pilgrim","Legendary Creature - Elemental Shaman","R","{1}{R}","false","R - Elementals"
"Battle Cry Goblin","Creature - Goblin","R","{1}{R}","false","R - Goblins 2"
"Bazaar Trader","Creature - Goblin","R","{1}{R}","false","BR - Gift Exchange"
"Belligerent Yearling","Creature - Dinosaur","R","{1}{R}","false","RG - Dinosaurs"
"Bladeback Sliver","Creature - Sliver","R","{1}{R}","false","R - Slivers"
"Bloodthirsty Adversary","Creature - Vampire","R","{1}{R}","false","R - Vampires"
"Burning-Fist Minotaur","Creature - Minotaur Wizard","R","{1}{R}","false","R - Hellbent"
"Champion of the Flame","Creature - Human Warrior","R","{1}{R}","false","R - Equipment"
"Champion of the Flame","Creature - Human Warrior","R","{1}{R}","false","R - Auras"
"Chandra's Embercat","Creature - Elemental Cat","R","{1}{R}","false","R - Elementals"
"Chandra's Pyreling","Creature - Elemental Lizard","R","{1}{R}","false","R - Cavalcade"
"Conspiracy Theorist","Creature - Human Shaman","R","{1}{R}","false","R - Hellbent"
"Conspiracy Theorist","Creature - Human Shaman","R","{1}{R}","false","R - Cycling"
"Dismissive Pyromancer","Creature - Human Wizard","R","{1}{R}","false","UR - Draw Two"
"Dragon Hatchling","Creature - Dragon","R","{1}{R}","false","R - Dragons 3"
"Dragon Whisperer","Creature - Human Shaman","R","{R}{R}","false","R - Dragons 1"
"Dragonkin Berserker","Creature - Human Berserker","R","{1}{R}","false","R - Dragons 2"
"Dragonlord's Servant","Creature - Goblin Shaman","R","{1}{R}","false","R - Dragons 1"
"Dragonlord's Servant","Creature - Goblin Shaman","R","{1}{R}","false","R - Dragons 2"
"Drannith Stinger","Creature - Human Wizard","R","{1}{R}","false","R - Cycling"
"Dreadhorde Arcanist","Creature - Zombie Wizard","R","{1}{R}","false","RW - Heroic"
"Earthshaker Khenra","Creature - Jackal Warrior","R","{1}{R}","false","R - Too Fast 2"
"Electrostatic Infantry","Creature - Dwarf Wizard","R","{1}{R}","false","R - Spells"
"Enterprising Scallywag","Creature - Goblin Pirate","R","{1}{R}","false","R - Treasure"
"Falkenrath Exterminator","Creature - Vampire Archer","R","{1}{R}","false","R - Vampires"
"Feldon, Ronom Excavator","Legendary Creature - Human Artificer","R","{1}{R}","false","R - Exile"
"Flametongue Yearling","Creature - Kavu","R","{R}{R}","false","RW - Reanimate"
"Furyblade Vampire","Creature - Vampire Berserker","R","{1}{R}","false","BR - Vampires"
"Generator Servant","Creature - Elemental","R","{1}{R}","false","R - Big Red"
"Generator Servant","Creature - Elemental","R","{1}{R}","false","R - Too Fast 3"
"Goblin Cratermaker","Creature - Goblin Warrior","R","{1}{R}","false","R - Warriors"
"Goblin Engineer","Creature - Goblin Artificer","R","{1}{R}","false","R - Artifacts"
