"name","Type","Color","manacost","maybeboard","tags"
"Termagant Swarm","Creature - Tyranid","G","{X}{G}","false","URG - Tyranid X+1"
"Nexos","Creature - Human Tyranid Advisor","G","{1}{G}","false","URG - Tyranid X+1"
"Frontier Bivouac","Land","","","false","URG - Tyranid X+1"
"Forest","Basic Land - Forest","G","","false","URG - Tyranid X+1"
"Forest","Basic Land - Forest","G","","false","URG - Tyranid X+1"
"Forest","Basic Land - Forest","G","","false","URG - Tyranid X+1"
"Island","Basic Land - Island","U","","false","URG - Tyranid X+1"
"Island","Basic Land - Island","U","","false","URG - Tyranid X+1"
"Mountain","Basic Land - Mountain","R","","false","URG - Tyranid X+1"
"Mountain","Basic Land - Mountain","R","","false","URG - Tyranid X+1"
"Herald's Horn","Artifact","","{3}","false","z_Kvatch Koffers"
"Chromatic Lantern","Artifact","","{3}","false","z_Kvatch Koffers"
"Caged Sun","Artifact","","{6}","false","z_Kvatch Koffers"
"Swamp","Basic Land - Swamp","B","","false","B - Infinite Gallery"
"Swamp","Basic Land - Swamp","B","","false","B - Infinite Gallery"
"Swamp","Basic Land - Swamp","B","","false","B - Infinite Gallery"
"Swamp","Basic Land - Swamp","B","","false","B - Infinite Gallery"
"Swamp","Basic Land - Swamp","B","","false","B - Infinite Gallery"
"Swamp","Basic Land - Swamp","B","","false","B - Infinite Gallery"
"Swamp","Basic Land - Swamp","B","","false","B - Infinite Gallery"
"Kharn the Betrayer","Commander","R","{3}{R}","false","R - Betrayers;zz_Commander"
"Deathleaper, Terror Weapon","Commander","G","{2}{R}{G}","false","RG - Speedy Creepies;zz_Commander"
"Kappa Tech-Wrecker","Creature - Turtle Ninja","G","{1}{G}","false","RG - Speedy Creepies"
"Coiling Stalker","Creature - Snake Ninja","G","{1}{G}","false","RG - Speedy Creepies"
"Ulvenwald Oddity","Creature - Beast","G","{2}{G}{G}","false","RG - Speedy Creepies"
"Rampant Growth","Sorcery","G","{1}{G}","false","RG - Speedy Creepies"
"Goro-Goro, Disciple of Ryusei","Legendary Creature - Goblin Samurai","R","{1}{R}","false","RG - Speedy Creepies"
"Spring-Leaf Avenger","Creature - Insect Ninja","G","{3}{G}{G}","false","RG - Speedy Creepies"
"Concordant Crossroads","World Enchantment","G","{G}","false","RG - Speedy Creepies"
"Forest","Basic Land - Forest","G","","false","RG - Speedy Creepies"
"Forest","Basic Land - Forest","G","","false","RG - Speedy Creepies"
"Forest","Basic Land - Forest","G","","false","RG - Speedy Creepies"
"Forest","Basic Land - Forest","G","","false","RG - Speedy Creepies"
"Mountain","Basic Land - Mountain","R","","false","RG - Speedy Creepies"
"Mountain","Basic Land - Mountain","R","","false","RG - Speedy Creepies"
"Mountain","Basic Land - Mountain","R","","false","RG - Speedy Creepies"
"Mountain","Basic Land - Mountain","R","","false","RG - Speedy Creepies"
"Dee Kay, Finder of the Lost","Commander","B","{1}{U}{B}","false","UB - Deadly Attraction;zz_Commander"
"Xenosquirrels","Creature - Alien Squirrel","B","{1}{B}","false","UB - Deadly Attraction"
"Seasoned Buttoneer","Creature - Vedalken Employee","U","{2}{U}","false","UB - Deadly Attraction"
"Vedalken Squirrel-Whacker","Creature - Vedalken Guest","U","{3}{U}","false","UB - Deadly Attraction"
"Motion Sickness","Enchantment - Aura","U","{3}{U}","false","UB - Deadly Attraction"
"Boing!","Instant","U","{1}{U}","false","UB - Deadly Attraction"
"Quick Fixer","Creature - Azra Employee","B","{2}{B}","false","UB - Deadly Attraction"
"Deadbeat Attendant","Creature - Vampire Employee","B","{1}{B}","false","UB - Deadly Attraction"
"Attempted Murder","Sorcery","B","{X}{B}{B}","false","UB - Deadly Attraction"
"Step Right Up","Sorcery","B","{3}{B}","false","UB - Deadly Attraction"
"Saw in Half","Instant","B","{2}{B}","false","UB - Deadly Attraction"
"Soul Swindler","Creature - Demon Employee","B","{4}{B}","false","UB - Deadly Attraction"
"""Lifetime"" Pass Holder","Creature - Zombie Guest","B","{B}","false","UB - Deadly Attraction"
"Foam Weapons Kiosk","Attraction","","","false","UB - Deadly Attraction"
"Pick-a-Beeble","Attraction","","","false","UB - Deadly Attraction"
"Concession Stand","Attraction","","","false","UB - Deadly Attraction"
"Kiddie Coaster","Attraction","","","false","UB - Deadly Attraction"
"Trash Bin","Attraction","","","false","UB - Deadly Attraction"
"Fortune Teller","Attraction","","","false","UB - Deadly Attraction"
"Clown Extruder","Attraction","","","false","UB - Deadly Attraction"
"Island","Basic Land - Island","U","","false","UB - Deadly Attraction"
"Island","Basic Land - Island","U","","false","UB - Deadly Attraction"
"Island","Basic Land - Island","U","","false","UB - Deadly Attraction"
"Island","Basic Land - Island","U","","false","UB - Deadly Attraction"
"Swamp","Basic Land - Swamp","B","","false","UB - Deadly Attraction"
"Swamp","Basic Land - Swamp","B","","false","UB - Deadly Attraction"
"Swamp","Basic Land - Swamp","B","","false","UB - Deadly Attraction"
"Swamp","Basic Land - Swamp","B","","false","UB - Deadly Attraction"
"Solaflora, Intergalactic Icon","Commander","W","{3}{W}{W}","false","W - Galactic Wardrobe;zz_Commander"
"Ethereal Armor","Enchantment - Aura","W","{W}","false","W - Galactic Wardrobe"
"All That Glitters","Enchantment - Aura","W","{1}{W}","false","W - Galactic Wardrobe"
"Nettlecyst","Artifact - Equipment","","{3}","false","WUB - Modified"
"Stone Haven Outfitter","Creature - Kor Artificer Ally","W","{1}{W}","false","W - Galactic Wardrobe"
"Puresteel Paladin","Creature - Human Knight","W","{W}{W}","false","W - Galactic Wardrobe"
"Sram, Senior Edificer","Legendary Creature - Dwarf Advisor","W","{1}{W}","false","W - Galactic Wardrobe"
"Neave Blacktalon","Legendary Creature - Human Knight","W","","false","W - Galactic Wardrobe"
"Plains","Basic Land - Plains","W","","false","W - Galactic Wardrobe"
"Plains","Basic Land - Plains","W","","false","W - Galactic Wardrobe"
"Plains","Basic Land - Plains","W","","false","W - Galactic Wardrobe"
"Plains","Basic Land - Plains","W","","false","W - Galactic Wardrobe"
"Plains","Basic Land - Plains","W","","false","W - Galactic Wardrobe"
"Plains","Basic Land - Plains","W","","false","W - Galactic Wardrobe"
"Plains","Basic Land - Plains","W","","false","W - Galactic Wardrobe"
"Plains","Basic Land - Plains","W","","false","W - Galactic Wardrobe"
"Mana Clash","Sorcery","R","{R}","false","R - Amplified"
"Vorthos, Steward of Myth","Legendary Creature - Human Gamer","R","{1}{R}","false","WUBRG - Sisay's Legend"
"Meet and Greet ""Sisay""","Legendary Creature - Elf Performer","RG","{R}{G}","false","WUBRG - Sisay's Legend"
"Timmy, Power Gamer","Legendary Creature - Human Gamer","G","{2}{G}{G}","false","G - Dino Beatdown"
"Johnny, Combo Player","Legendary Creature - Human Gamer","U","{2}{U}{U}","false","U - Urza's Toy Box"
"Greensleeves, Maro-Sorcerer","Legendary Creature - Elemental","G","{3}{G}{G}","false","G - Nissa's Landfall"
"Spara's Headquarters","Land - Forest Plains Island","GUW","","false","z_Fixing Roster_z"
"Pollenbright Druid","Creature - Elf Druid","G","{1}{G}","false","UG - Trick or Treat"
"Deepglow Skate","Creature - Fish","U","{4}{U}","false","UG - Trick or Treat"
"Sword of Truth and Justice","Artifact - Equipment","","{3}","false","UG - Trick or Treat"
"Forest","Basic Land - Forest","G","","false","UG - Trick or Treat"
"Forest","Basic Land - Forest","G","","false","UG - Trick or Treat"
"Forest","Basic Land - Forest","G","","false","UG - Trick or Treat"
"Island","Basic Land - Island","U","","false","UG - Trick or Treat"
"Island","Basic Land - Island","U","","false","UG - Trick or Treat"
"Island","Basic Land - Island","U","","false","UG - Trick or Treat"
"Island","Basic Land - Island","U","","false","UG - Trick or Treat"
"Lord of the Undead","Creature - Zombie","B","{1}{B}{B}","false","B - Zombie Supremacy"
"The Gitrog Monster","Legendary Creature - Frog Horror","BG","{3}{B}{G}","false","WBG - Landfill"
"Vanquisher's Banner","Artifact","","{5}","false","z_Kvatch Koffers"
"Diabolic Intent","Sorcery","B","{1}{B}","false","BG - Pest Control"
"Surge Engine","Artifact Creature - Construct","U","{2}","false","U - Urza's Toy Box"
"Mishra's Command","Sorcery","R","{X}{R}","false","URG - Tyranid X+1"
"Razorlash Transmogrant","Artifact Creature - Zombie","B","{2}","false","B - Necron Unearth"
"Terror Ballista","Artifact Creature - Construct","B","{7}","false","B - Necron Unearth"
"Goma Fada Vanguard","Creature - Human Warrior","R","{1}{R}","false","WR - World Warriors"
"Traitorous Instinct","Sorcery","R","{3}{R}","false","R - Betrayers"
"Fatal Frenzy","Instant","R","{2}{R}","false","R - Betrayers"
"Deathrite Shaman","Creature - Elf Shaman","BG","{B/G}","false","BG - Living Death"
"Ornithopter","Artifact Creature - Thopter","","{0}","false","U - Robot Chickens"
"Quietus Spike","Artifact - Equipment","","{3}","false","z_Kvatch Koffers"
"Chrome Mox","Artifact","","{0}","false","z_Kvatch Koffers"
"Gilded Lotus","Artifact","","{5}","false","z_Kvatch Koffers"
"Helm of the Host","Legendary Artifact - Equipment","","{4}","false","W - Galactic Wardrobe"
"Starstorm","Instant","R","{X}{R}{R}","false","URG - Tyranid X+1"
"Danitha, Benalia's Hope","Legendary Creature - Human Knight","W","{4}{W}","false","W - Heroic Destiny"
"Lord of the Accursed","Creature - Zombie","B","{2}{B}","false","B - Zombie Supremacy"
"Stitcher's Supplier","Creature - Zombie","B","{B}","false","B - Zombie Supremacy"
"Mire Triton","Creature - Zombie Merfolk","B","{1}{B}","false","B - Zombie Supremacy"
"Anje Falkenrath","Commander","B","{1}{B}{R}","false","BR - Madness;zz_Commander"
"Chandra Ablaze","Legendary Planeswalker - Chandra","R","{4}{R}{R}","false","BR - Madness"
"Big Game Hunter","Creature - Human Rebel Assassin","B","{1}{B}{B}","false","BR - Madness"
"Blazing Rootwalla","Creature - Lizard","R","{R}","false","BR - Madness"
"Gorgon Recluse","Creature - Gorgon","B","{3}{B}{B}","false","BR - Madness"
"Toxic Deluge","Sorcery","B","{2}{B}","false","WB - Negative Life"
"Packsong Pup","Creature - Wolf","G","{1}{G}","false","G - Green Screen Wolves"
"Apex Altisaur","Creature - Dinosaur","G","{7}{G}{G}","false","G - Dino Beatdown"
"Lin Sivvi, Defiant Hero","Commander","W","{1}{W}{W}","false","zz_Commander;W - Rebel Yell"
"Blade of the Sixth Pride","Creature - Cat Rebel","W","{1}{W}","false","W - Rebel Yell"
"Aven Riftwatcher","Creature - Bird Rebel Soldier","W","{2}{W}","false","W - Rebel Yell"
"Bound in Silence","Tribal Enchantment - Rebel Aura","W","{2}{W}","false","W - Rebel Yell"
"Ardoz, Cobbler of War","Legendary Creature - Goblin Shaman","R","{1}{R}","false","RG - Speedy Creepies"
"Uncivil Unrest","Enchantment","R","{4}{R}","false","RG - Speedy Creepies"
"Isochron Scepter","Artifact","","{2}","false","z_Kvatch Koffers"
"Dragon Fodder","Sorcery","R","{1}{R}","false","R - Self-Destruct"
"Hordeling Outburst","Sorcery","R","{1}{R}{R}","false","R - Self-Destruct"
"Launch Mishap","Instant","U","{2}{U}","false","U - Robot Chickens"
"Mirror Image","Creature - Shapeshifter","U","{2}{U}","false","U - Attack of the Clones"
"Clever Impersonator","Creature - Shapeshifter","U","{2}{U}{U}","false","U - Attack of the Clones"
"Pirated Copy","Creature - Shapeshifter Pirate","U","{4}{U}","false","U - Attack of the Clones"
"Atsu, Ghost of Yotei","Legendary Creature - Human Rogue","U","","false","U - Ninjutsu"
"Polymorph","Sorcery","U","{3}{U}","false","UR - Wild Magic"
"Spellseeker","Creature - Human Wizard","U","{2}{U}","false","U - Flashbacks"
"Spectral Sailor","Creature - Spirit Pirate","U","{U}","false","WUR - Invokers"
"Preston, the Vanisher","Legendary Creature - Rabbit Wizard","W","{3}{W}","false","W - Dungeon Blinkers"
"Myrel, Shield of Argive","Commander","W","{3}{W}","false","zz_Commander;W - Soldier Supremacy"
"Thran Power Suit","Artifact - Equipment","","{2}","false","W - Galactic Wardrobe"
"Swiftfoot Boots","Artifact - Equipment","","{2}","false","W - Galactic Wardrobe"
"Fairgrounds Patrol","Creature - Human Soldier","W","{1}{W}","false","WB - Astra Militarum"
"Survivor of Korlis","Creature - Human Soldier","W","{W}","false","WB - Astra Militarum"
"Veteran Soldier","Commander","W","{1}{W}","false","WB - Astra Militarum"
"Thran Dynamo","Artifact","","{4}","false","z_Kvatch Koffers"
"Gilder Bairn","Creature - Ouphe","GU","{1}{G/U}{G/U}","false","UG - Trick or Treat"
"Ingenious Prodigy","Creature - Human Wizard","U","{X}{U}","false","UG - Trick or Treat"
"Hydroid Krasis","Creature - Jellyfish Hydra Beast","GU","{X}{G}{U}","false","UG - Trick or Treat"
"Forest","Basic Land - Forest","G","","false","G - Dino Beatdown"
"Swamp","Basic Land - Swamp","B","","false","B - Liliana's Discard"
"Mountain","Basic Land - Mountain","R","","false","R - Death by Exile"
"Plains","Basic Land - Plains","W","","false","W - Soldier Supremacy"
"Elvish Reclaimer","Creature - Elf Warrior","G","{G}","false","WBG - Landfill"
"Titania, Protector of Argoth","Legendary Creature - Elemental","G","{3}{G}{G}","false","WBG - Landfill"
"Sakura-Tribe Elder","Creature - Snake Shaman","G","{1}{G}","false","G - Nissa's Landfall"
"Distinguished Conjurer","Creature - Human Wizard","W","{1}{W}","false","W - Dungeon Blinkers"
"Urza's Incubator","Artifact","","{3}","false","z_Kvatch Koffers"
"Manamorphose","Instant","RG","{1}{R/G}","false","RG - Primal Storm"
"Grapeshot","Sorcery","R","{1}{R}","false","RG - Primal Storm"
"Thrasta, Tempest's Roar","Legendary Creature - Dinosaur","G","{10}{G}{G}","false","RG - Primal Storm"
"Reckless Barbarian","Creature - Dragon Barbarian","R","{1}{R}","false","RG - Primal Storm"
"Goblin Anarchomancer","Creature - Goblin Shaman","RG","{R}{G}","false","RG - Primal Storm"
"Grinning Ignus","Creature - Elemental","R","{2}{R}","false","RG - Primal Storm"
"Arbor Elf","Creature - Elf Druid","G","{G}","false","G - Forever Forests"
"Nissa, Worldwaker","Legendary Planeswalker - Nissa","G","{3}{G}{G}","false","G - Forever Forests"
"Ashaya, Soul of the Wild","Commander","G","{3}{G}{G}","false","G - Forever Forests;zz_Commander"
"Awaken the Woods","Sorcery","G","{X}{G}{G}","false","G - Forever Forests"
"Nature's Lore","Sorcery","G","{1}{G}","false","G - Forever Forests"
"Sylvan Advocate","Creature - Elf Druid Ally","G","{1}{G}","false","G - Forever Forests"
"Rofellos, Llanowar Emissary","Legendary Creature - Elf Druid","G","{G}{G}","false","G - Forever Forests"
"Staff of Titania","Artifact - Equipment","","{2}","false","G - Forever Forests"
"Bushwhack","Sorcery","G","{G}","false","G - Forever Forests"
"Forest","Basic Land - Forest","G","","false","G - Elvish Supremacy"
"Forest","Basic Land - Forest","G","","false","RG - RaggaManaLanda"
"Forest","Basic Land - Forest","G","","false","G - Forever Forests"
"Forest","Basic Land - Forest","G","","false","G - Forever Forests"
"Forest","Basic Land - Forest","G","","false","G - Forever Forests"
"Forest","Basic Land - Forest","G","","false","G - Forever Forests"
"Forest","Basic Land - Forest","G","","false","G - Forever Forests"
"Forest","Basic Land - Forest","G","","false","G - Forever Forests"
"Forest","Basic Land - Forest","G","","false","RG - Primal Storm"
"Forest","Basic Land - Forest","G","","false","RG - Primal Storm"
"Forest","Basic Land - Forest","G","","false","RG - Primal Storm"
"Forest","Basic Land - Forest","G","","false","RG - Primal Storm"
"Mountain","Basic Land - Mountain","R","","false","RG - Primal Storm"
"Mountain","Basic Land - Mountain","R","","false","RG - Primal Storm"
"Mountain","Basic Land - Mountain","R","","false","RG - Primal Storm"
"Mountain","Basic Land - Mountain","R","","false","RG - Primal Storm"
"Glimpse of Nature","Sorcery","G","{G}","false","RG - Primal Storm"
"Mistblade Shinobi","Creature - Human Ninja","U","{2}{U}","false","U - Ninjutsu"
"Azami, Lady of Scrolls","Legendary Creature - Human Wizard","U","{2}{U}{U}{U}","false","U - Mind Over Matter"
"Tezzeret the Seeker","Legendary Planeswalker - Tezzeret","U","{3}{U}{U}","false","U - Robot Chickens"
"Fabled Passage","Land","","","false","G - Nissa's Landfall"
"Ghal Maraz, the Great Shatterer","Artifact - Equipment","","","false","W - Kaldra Kitties"
"Adaptive Automaton","Artifact Creature - Construct","","{3}","false","z_Kvatch Koffers"
"The Ball","Artifact","","","false","z_Kvatch Koffers"
"Skullclamp","Artifact - Equipment","","{1}","false","z_Kvatch Koffers"
"Solemn Simulacrum","Artifact Creature - Golem","","{4}","false","z_Kvatch Koffers"
"Kotori, Pilot Prodigy","Commander","W","{1}{W}{U}","false","zz_Commander;WU - Mecha"
"Hotshot Mechanic","Artifact Creature - Fox Pilot","W","{W}","false","WU - Mecha"
"Mobilizer Mech","Artifact - Vehicle","U","{1}{U}","false","WU - Mecha"
"Peacewalker Colossus","Artifact - Vehicle","W","{3}","false","WU - Mecha"
"Shorikai, Genesis Engine","Legendary Artifact - Vehicle","WU","{2}{W}{U}","false","WU - Mecha"
"Sram, Senior Edificer","Legendary Creature - Dwarf Advisor","W","{1}{W}","false","WU - Mecha"
"Swift Reconfiguration","Enchantment - Aura","W","{W}","false","WU - Mecha"
"Knight Paladin","Artifact - Vehicle","","{5}","false","WU - Mecha"
